business_bin,application_type,application_date,year,qtr_from,qtr_to,amount,discount,surcharge,interest,total,issued_date,valid_until,or_no,or_date,permit_no,business_plate_number,mode_of_payment
0403424-2024-0004916,R,01/18/2025,2025,1,4,5748,0,0,0,5748,01/21/2025,12/31/2025,9976722,01/21/2025,,3993,MANUAL
0403424-2024-0004917,R,01/07/2025,2025,1,4,12665,0,0,0,12665,01/28/2025,12/31/2025,9963857,01/20/2025,,3994,MANUAL
0403424-2024-0004918,R,01/07/2025,2025,1,4,4148,0,0,0,4148,01/22/2025,12/31/2025,9979301,01/22/2025,,3995,MANUAL
0403424-2024-0004919,R,01/23/2025,2025,1,4,8913,0,0,0,8913,01/27/2025,12/31/2025,2379342,01/27/2025,,3996,MANUAL
0403424-2024-0004921,R,01/20/2025,2025,1,4,8748,0,0,0,8748,01/14/2025,12/31/2025,9961892,01/14/2025,,3998,MANUAL
0403424-2024-0004922,R,01/17/2025,2025,1,4,6346,0,0,0,6346,01/14/2025,12/31/2025,9961893,01/14/2025,,3999,MANUAL
0403424-2024-0004923,R,01/04/2025,2025,1,4,10348,0,0,0,10348,01/18/2025,12/31/2025,9961894,01/14/2025,,4000,MANUAL
0403424-2024-0004924,R,01/07/2025,2025,1,4,7348,0,0,0,7348,01/18/2025,12/31/2025,9961891,01/14/2025,,4001,MANUAL
0403424-2024-0004925,R,01/22/2025,2025,1,4,217691.56,0,0,0,217691.56,01/30/2025,12/31/2025,2373887,01/30/2025,,4002,MANUAL
0403424-2024-0004926,R,01/13/2025,2025,1,4,3898,0,0,0,3898,01/20/2025,12/31/2025,9966337,01/18/2025,,4003,MANUAL
0403424-2024-0004927,R,01/13/2025,2025,1,1,18495.17,0,0,0,18495.17,01/24/2025,12/31/2025,9979526,01/24/2025,,4004,MANUAL
0403424-2024-0004927,R,01/13/2025,2025,2,2,9656.55,0,0,0,9656.55,01/24/2025,12/31/2025,3602253,06/27/2025,,4004,MANUAL
0403424-2024-0004928,R,01/23/2025,2025,1,4,2273,0,0,0,2273,01/17/2025,12/31/2025,5454734,01/17/2025,,4005,MANUAL
0403424-2024-0004929,R,01/28/2025,2025,1,4,12692,0,0,0,12692,01/20/2025,12/31/2025,9979154,01/20/2025,,4006,MANUAL
0403424-2024-0004930,R,01/23/2025,2025,1,4,12458,0,0,0,12458,01/28/2025,12/31/2025,9963609,01/16/2025,,4007,MANUAL
0403424-2024-0004931,R,01/08/2025,2025,1,4,24068,0,0,0,24068,01/22/2025,12/31/2025,9979413,01/23/2025,,4008,MANUAL
0403424-2024-0004933,R,01/08/2025,2025,1,4,5328,0,0,0,5328,01/31/2025,12/31/2025,2371859,01/28/2025,,4010,MANUAL
0403424-2024-0004934,R,01/27/2025,2025,1,4,38458,0,0,0,38458,01/21/2025,12/31/2025,9944808,01/17/2025,,4011,MANUAL
0403424-2024-0004936,R,01/24/2025,2025,1,1,7141.75,0,0,0,7141.75,01/30/2025,12/31/2025,2387112,01/30/2025,,4013,MANUAL
0403424-2024-0004936,R,01/24/2025,2025,2,2,4021.86,0,0,0,4021.86,01/30/2025,12/31/2025,2448255,05/16/2025,,4013,MANUAL
0403424-2024-0004937,R,01/24/2025,2025,1,4,20251,0,0,0,20251,01/31/2025,12/31/2025,2387060,01/30/2025,,4014,MANUAL
0403424-2024-0004938,R,01/10/2025,2025,1,4,4171,0,0,0,4171,01/21/2025,12/31/2025,9939533,01/21/2025,,4015,MANUAL
0403424-2024-0004939,R,01/23/2025,2025,1,4,14953,0,0,0,14953,01/23/2025,12/31/2025,9979455,01/23/2025,,4016,MANUAL
0403424-2024-0004941,R,01/11/2025,2025,1,4,4228,0,0,0,4228,01/27/2025,12/31/2025,2379289,01/25/2025,,4018,MANUAL
0403424-2024-0004943,R,01/08/2025,2025,1,4,5248,0,0,0,5248,01/21/2025,12/31/2025,9944805,01/17/2025,,4020,MANUAL
0403424-2024-0004944,R,01/03/2025,2025,1,4,18242,0,0,0,18242,01/21/2025,12/31/2025,9944802,01/17/2025,,4021,MANUAL
0403424-2024-0004945,R,01/10/2025,2025,1,4,29196.5,0,0,0,29196.5,02/03/2025,12/31/2025,2379618,01/30/2025,,4022,MANUAL
0403424-2024-0004946,R,01/20/2025,2025,1,4,2754.75,0,0,0,2754.75,01/18/2025,12/31/2025,9939459,01/18/2025,,4023,MANUAL
0403424-2024-0004947,R,01/03/2025,2025,1,4,61597,0,0,0,61597,01/21/2025,12/31/2025,9944807,01/17/2025,,4024,MANUAL
0403424-2024-0004948,R,01/25/2025,2025,1,4,5752,0,0,0,5752,01/25/2025,12/31/2025,2372721,01/25/2025,,4025,MANUAL
0403424-2024-0004949,R,01/27/2025,2025,1,4,4603,0,0,0,4603,01/27/2025,12/31/2025,2379290,01/25/2025,,4026,MANUAL
0403424-2024-0004950,R,01/31/2025,2025,1,4,8430,0,0,0,8430,01/21/2025,12/31/2025,9939535,01/21/2025,,4027,MANUAL
0403424-2024-0004952,R,01/20/2025,2025,1,4,41497.5,0,0,0,41497.5,01/21/2025,12/31/2025,9944803,01/17/2025,,4029,MANUAL
0403424-2024-0004953,R,02/07/2025,2025,1,4,15550,0,0,0,15550,01/21/2025,12/31/2025,9944809,01/17/2025,,4030,MANUAL
0403424-2024-0004954,R,01/07/2025,2025,1,4,29710,0,0,0,29710,01/30/2025,12/31/2025,2379619,01/30/2025,,4031,MANUAL
0403424-2024-0004955,R,01/03/2025,2025,1,4,30627,0,0,0,30627,01/23/2025,12/31/2025,9979456,01/23/2025,,4032,MANUAL
0403424-2024-0004956,R,01/24/2025,2025,1,4,7216,0,0,0,7216,01/04/2025,12/31/2025,5454714,01/04/2025,,4033,MANUAL
0403424-2024-0004957,R,01/17/2025,2025,1,4,64183,0,0,0,64183,01/21/2025,12/31/2025,9944804,01/17/2025,,4034,MANUAL
0403424-2024-0004958,R,01/24/2025,2025,1,4,3098,0,0,0,3098,01/18/2025,12/31/2025,9966316,01/18/2025,,4035,MANUAL
0403424-2024-0004959,R,01/23/2025,2025,1,4,9767,0,0,0,9767,01/23/2025,12/31/2025,9979457,01/23/2025,,4036,MANUAL
0403424-2024-0004960,R,02/05/2025,2025,1,4,5198,0,0,0,5198,02/17/2025,12/31/2025,2402460,02/05/2025,,4037,MANUAL
0403424-2024-0004964,R,01/14/2025,2025,1,4,3398,0,0,0,3398,02/07/2025,12/31/2025,2389878,02/07/2025,,4041,MANUAL
0403424-2024-0004965,R,01/08/2025,2025,1,4,29847.69,0,0,0,29847.69,05/08/2025,12/31/2025,1445189,05/08/2025,,4042,MANUAL
0403424-2024-0004966,R,01/23/2025,2025,1,4,22466,0,0,0,22466,01/22/2025,12/31/2025,9944700,01/17/2025,,4043,MANUAL
0403424-2024-0004967,R,01/17/2025,2025,1,4,14064.88,0,0,0,14064.88,05/08/2025,12/31/2025,1445187,05/08/2025,,4044,MANUAL
0403424-2024-0004968,R,01/18/2025,2025,1,4,58474.61,0,0,0,58474.61,01/30/2025,12/31/2025,2379549,01/30/2025,,4045,MANUAL
0403424-2024-0004969,R,01/31/2025,2025,1,4,5548,0,0,0,5548,01/30/2025,12/31/2025,2379484,01/28/2025,,4046,MANUAL
0403424-2024-0004970,R,01/16/2025,2025,1,4,4948,0,0,0,4948,01/21/2025,12/31/2025,9944806,01/17/2025,,4047,MANUAL
0403424-2024-0004971,R,04/02/2025,2025,1,4,7312.75,0,0,0,7312.75,01/17/2025,12/31/2025,9962699,01/17/2025,,4048,MANUAL
0403424-2024-0004972,R,01/31/2025,2025,1,4,9648,0,0,0,9648,01/31/2025,12/31/2025,2370121,01/31/2025,,4049,MANUAL
0403424-2025-0004973,N,01/27/2025,2025,1,4,2638,0,0,0,2638,01/23/2025,12/31/2025,9964142,01/23/2025,,4050,MANUAL
0403424-2024-0004974,R,01/16/2025,2025,1,4,33540,0,0,0,33540,01/16/2025,12/31/2025,9962278,01/16/2025,,4051,MANUAL
0403424-2024-0004975,R,01/31/2025,2025,1,4,22672,0,0,0,22672,01/31/2025,12/31/2025,2370120,01/31/2025,,4052,MANUAL
0403424-2024-0004977,R,01/18/2025,2025,1,4,15231,0,0,0,15231,01/16/2025,12/31/2025,9962277,01/16/2025,,4054,MANUAL
0403424-2024-0004978,R,01/22/2025,2025,1,4,7403,0,0,0,7403,01/27/2025,12/31/2025,2379376,01/27/2025,,4055,MANUAL
0403424-2024-0004979,R,01/08/2025,2025,1,4,16669,0,0,0,16669,01/16/2025,12/31/2025,9962280,01/16/2025,,4056,MANUAL
0403424-2024-0004980,R,01/02/2025,2025,1,4,4098,0,0,0,4098,01/20/2025,12/31/2025,9963859,01/20/2025,,4057,MANUAL
0403424-2024-0004982,R,01/09/2025,2025,1,4,41400,0,0,0,41400,01/20/2025,12/31/2025,9966273,01/17/2025,,4059,MANUAL
0403424-2024-0004983,R,01/17/2025,2025,1,4,7862,0,0,0,7862,02/03/2025,12/31/2025,9979609,01/24/2025,,4060,MANUAL
0403424-2024-0004985,R,01/24/2025,2025,1,4,3818,0,0,0,3818,01/30/2025,12/31/2025,2369247,01/24/2025,,4062,MANUAL
0403424-2024-0004986,R,02/13/2025,2025,1,4,4816,0,0,0,4816,01/24/2025,12/31/2025,9966211,01/17/2025,,4063,MANUAL
0403424-2024-0004987,R,01/31/2025,2025,1,4,37309.6,0,0,0,37309.6,02/03/2025,12/31/2025,2379636,01/30/2025,,4064,MANUAL
0403424-2024-0004988,R,01/23/2025,2025,1,4,9610.5,0,0,0,9610.5,01/20/2025,12/31/2025,9966398,01/20/2025,,4065,MANUAL
0403424-2024-0004989,R,01/08/2025,2025,1,4,22129.39,0,0,0,22129.39,02/03/2025,12/31/2025,2379633,01/30/2025,,4066,MANUAL
0403424-2025-0004990,N,02/11/2025,2025,1,4,2453,0,0,0,2453,02/11/2025,12/31/2025,2402798,02/11/2025,,4067,MANUAL
0403424-2024-0004991,R,01/18/2025,2025,1,4,11128,0,0,0,11128,02/11/2025,12/31/2025,2402796,02/11/2025,,4068,MANUAL
0403424-2024-0004992,R,01/20/2025,2025,1,4,12813,0,0,0,12813,01/20/2025,12/31/2025,9979153,01/20/2025,,4069,MANUAL
0403424-2024-0004993,R,01/16/2025,2025,1,1,68460.59,0,0,0,68460.59,03/03/2025,12/31/2025,9978778,01/30/2025,,4070,MANUAL
0403424-2024-0004993,R,01/16/2025,2025,2,2,52372.59,0,0,0,52372.59,03/03/2025,12/31/2025,1396323,04/10/2025,,4070,MANUAL
0403424-2024-0004994,R,02/23/2025,2025,1,4,4740.5,0,0,0,4740.5,01/21/2025,12/31/2025,9979402,01/22/2025,,4071,MANUAL
0403424-2024-0004996,R,01/31/2025,2025,1,4,3250.5,0,0,0,3250.5,02/03/2025,12/31/2025,9979616,01/24/2025,,4073,MANUAL
0403424-2024-0004997,R,01/23/2025,2025,1,4,14306,0,0,0,14306,01/24/2025,12/31/2025,9979533,01/24/2025,,4074,MANUAL
0403424-2024-0004998,R,01/27/2025,2025,1,4,27143,0,0,0,27143,01/30/2025,12/31/2025,2379609,01/30/2025,,4075,MANUAL
0403424-2024-0004999,R,01/17/2025,2025,1,4,3698,0,0,0,3698,01/17/2025,12/31/2025,9966061,01/16/2025,,4076,MANUAL
0403424-2024-0005001,R,01/27/2025,2025,1,4,5898,0,0,0,5898,01/20/2025,12/31/2025,9963856,01/20/2025,,4078,MANUAL
0403424-2024-0005002,R,01/14/2025,2025,1,4,19918,0,0,0,19918,01/18/2025,12/31/2025,9962279,01/16/2025,,4079,MANUAL
0403424-2024-0005003,R,01/11/2025,2025,1,4,8977,0,0,0,8977,01/31/2025,12/31/2025,2373896,01/30/2025,,4080,MANUAL
0403424-2024-0005004,R,01/23/2025,2025,1,4,4481.86,0,0,0,4481.86,01/16/2025,12/31/2025,9962435,01/16/2025,,4081,MANUAL
0403424-2024-0005005,R,01/30/2025,2025,1,4,5863,0,0,0,5863,01/31/2025,12/31/2025,9978806,01/31/2025,,4082,MANUAL
0403424-2024-0005006,R,01/23/2025,2025,1,4,9285.81,0,0,0,9285.81,02/03/2025,12/31/2025,2379625,01/30/2025,,4083,MANUAL
0403424-2024-0005007,R,01/20/2025,2025,1,4,4591,0,0,0,4591,01/28/2025,12/31/2025,9963844,01/20/2025,,4084,MANUAL
0403424-2024-0005008,R,01/23/2025,2025,1,1,14166.24,0,0,0,14166.24,01/23/2025,12/31/2025,9977067,01/23/2025,,4085,MANUAL
0403424-2024-0005008,R,01/23/2025,2025,2,2,4706.25,0,0,0,4706.25,01/23/2025,12/31/2025,1445084,04/15/2025,,4085,MANUAL
0403424-2024-0005009,R,01/16/2025,2025,1,4,76170,0,0,0,76170,02/10/2025,12/31/2025,2387091,01/30/2025,,4086,MANUAL
0403424-2024-0005010,R,01/16/2025,2025,1,1,11528.2,0,0,0,11528.2,01/23/2025,12/31/2025,9977069,01/23/2025,,4087,MANUAL
0403424-2024-0005010,R,01/16/2025,2025,2,2,2715,0,0,0,2715,01/23/2025,12/31/2025,1445085,04/15/2025,,4087,MANUAL
0403424-2024-0005011,R,01/20/2025,2025,1,1,14455.15,0,0,0,14455.15,01/23/2025,12/31/2025,9977070,01/23/2025,,4088,MANUAL
0403424-2024-0005011,R,01/20/2025,2025,2,2,4188.75,0,0,0,4188.75,01/23/2025,12/31/2025,1445086,04/15/2025,,4088,MANUAL
0403424-2024-0005012,R,01/16/2025,2025,1,4,15380,0,0,0,15380,01/16/2025,12/31/2025,9962282,01/16/2025,,4089,MANUAL
0403424-2024-0005013,R,01/16/2025,2025,1,4,17533,0,0,0,17533,01/31/2025,12/31/2025,9963206,01/20/2025,,4090,MANUAL
0403424-2024-0005014,R,01/10/2025,2025,1,1,7696.75,0,0,0,7696.75,01/18/2025,12/31/2025,9966317,01/18/2025,,4091,MANUAL
0403424-2024-0005014,R,01/10/2025,2025,2,2,2598.75,0,0,0,2598.75,01/18/2025,12/31/2025,1445106,04/16/2025,,4091,MANUAL
0403424-2024-0005015,R,01/17/2025,2025,1,4,3318,0,0,0,3318,01/18/2025,12/31/2025,9962434,01/16/2025,,4092,MANUAL
0403424-2024-0005016,R,01/25/2025,2025,1,4,15648,0,0,0,15648,01/30/2025,12/31/2025,9978736,01/30/2025,,4093,MANUAL
0403424-2024-0005018,R,01/14/2025,2025,1,4,6548,0,0,0,6548,01/27/2025,12/31/2025,2371744,01/27/2025,,4095,MANUAL
0403424-2024-0005019,R,01/23/2025,2025,1,4,8498,0,0,0,8498,01/10/2025,12/31/2025,9946403,01/10/2025,,4096,MANUAL
0403424-2024-0005020,R,02/18/2025,2025,1,4,55430,0,0,0,55430,01/23/2025,12/31/2025,9979429,01/23/2025,,4097,MANUAL
0403424-2024-0005021,R,01/14/2025,2025,1,4,30806,0,0,0,30806,01/27/2025,12/31/2025,9979557,01/24/2025,,4098,MANUAL
0403424-2024-0005022,R,01/18/2025,2025,1,4,6778,0,0,0,6778,01/30/2025,12/31/2025,9979237,01/21/2025,,4099,MANUAL
0403424-2024-0005023,R,01/14/2025,2025,1,4,5048,0,0,0,5048,01/22/2025,12/31/2025,9977018,01/22/2025,,4100,MANUAL
0403424-2024-0005025,R,01/27/2025,2025,1,4,9893,0,0,0,9893,01/18/2025,12/31/2025,9963110,01/18/2025,,4102,MANUAL
0403424-2024-0005026,R,01/09/2025,2025,1,1,13905.25,0,0,0,13905.25,01/21/2025,12/31/2025,9962694,01/17/2025,,4103,MANUAL
0403424-2024-0005026,R,01/09/2025,2025,2,2,6096.09,0,0,0,6096.09,01/21/2025,12/31/2025,2448157,04/25/2025,,4103,MANUAL
0403424-2024-0005027,R,01/07/2025,2025,1,1,13186.25,0,0,0,13186.25,01/21/2025,12/31/2025,9962695,01/17/2025,,4104,MANUAL
0403424-2024-0005027,R,01/07/2025,2025,2,2,5617.97,0,0,0,5617.97,01/21/2025,12/31/2025,2448155,04/25/2025,,4104,MANUAL
0403424-2024-0005028,R,01/18/2025,2025,1,1,10142.5,0,0,0,10142.5,01/21/2025,12/31/2025,9962691,01/17/2025,,4105,MANUAL
0403424-2024-0005028,R,01/18/2025,2025,2,2,2629.69,0,0,0,2629.69,01/21/2025,12/31/2025,2448151,04/25/2025,,4105,MANUAL
0403424-2024-0005029,R,01/24/2025,2025,1,1,12867.25,0,0,0,12867.25,01/21/2025,12/31/2025,9962696,01/17/2025,,4106,MANUAL
0403424-2024-0005029,R,01/24/2025,2025,2,2,5139.84,0,0,0,5139.84,01/21/2025,12/31/2025,2448153,04/22/2025,,4106,MANUAL
0403424-2024-0005030,R,01/23/2025,2025,1,4,4866,0,0,0,4866,01/16/2025,12/31/2025,9963494,01/14/2025,,4107,MANUAL
0403424-2024-0005031,R,01/17/2025,2025,1,1,12018.5,0,0,0,12018.5,01/21/2025,12/31/2025,9962692,01/17/2025,,4108,MANUAL
0403424-2024-0005031,R,01/17/2025,2025,2,2,4542.19,0,0,0,4542.19,01/21/2025,12/31/2025,2448152,04/23/2025,,4108,MANUAL
0403424-2024-0005032,R,01/17/2025,2025,1,1,13256.5,0,0,0,13256.5,01/21/2025,12/31/2025,9962689,01/17/2025,,4109,MANUAL
0403424-2024-0005033,R,01/23/2025,2025,1,4,4148,0,0,0,4148,01/23/2025,12/31/2025,9979491,01/23/2025,,4110,MANUAL
0403424-2024-0005034,R,01/17/2025,2025,1,1,5048,0,0,0,5048,01/21/2025,12/31/2025,9962690,01/17/2025,,4111,MANUAL
0403424-2024-0005034,R,01/17/2025,2025,2,2,1976.25,0,0,0,1976.25,01/21/2025,12/31/2025,2448149,04/25/2025,,4111,MANUAL
0403424-2024-0005035,R,01/16/2025,2025,1,4,10048,0,0,0,10048,01/21/2025,12/31/2025,9962688,01/17/2025,,4112,MANUAL
0403424-2024-0005036,R,01/18/2025,2025,1,4,6145.5,0,0,0,6145.5,02/18/2025,12/31/2025,2389952,02/18/2025,,4113,MANUAL
0403424-2024-0005037,R,01/21/2025,2025,1,4,10316,0,0,0,10316,01/04/2025,12/31/2025,7060208,01/02/2025,,4114,MANUAL
0403424-2024-0005038,R,01/07/2025,2025,1,4,10848,0,0,0,10848,01/23/2025,12/31/2025,9979157,01/20/2025,,4115,MANUAL
0403424-2024-0005039,R,01/18/2025,2025,1,1,4348,0,0,0,4348,01/21/2025,12/31/2025,9962697,01/17/2025,,4116,MANUAL
0403424-2024-0005039,R,01/18/2025,2025,2,2,1785,0,0,0,1785,01/21/2025,12/31/2025,2448154,04/22/2025,,4116,MANUAL
0403424-2024-0005040,R,01/08/2025,2025,1,1,5748,0,0,0,5748,01/21/2025,12/31/2025,9962693,01/17/2025,,4117,MANUAL
0403424-2024-0005040,R,01/08/2025,2025,2,2,2932.5,0,0,0,2932.5,01/21/2025,12/31/2025,2448156,04/25/2025,,4117,MANUAL
0403424-2024-0005041,R,01/24/2025,2025,1,4,9648,0,0,0,9648,01/04/2025,12/31/2025,4864952,01/04/2025,,4118,MANUAL
0403424-2024-0005042,R,01/10/2025,2025,1,4,11448,0,0,0,11448,01/24/2025,12/31/2025,9946934,01/10/2025,,4119,MANUAL
0403424-2024-0005043,R,01/20/2025,2025,1,4,2110,0,0,0,2110,01/23/2025,12/31/2025,9977083,01/23/2025,,4120,MANUAL
0403424-2024-0005045,R,01/20/2025,2025,1,4,15448,0,0,0,15448,01/31/2025,12/31/2025,2372108,01/31/2025,,4122,MANUAL
0403424-2024-0005046,R,01/20/2025,2025,1,4,4898,0,0,0,4898,01/30/2025,12/31/2025,2387054,01/30/2025,,4123,MANUAL
0403424-2024-0005047,R,01/04/2025,2025,1,4,6268,0,0,0,6268,01/18/2025,12/31/2025,5457809,01/17/2025,,4124,MANUAL
0403424-2024-0005048,R,01/16/2025,2025,1,4,40621,0,0,0,40621,02/20/2025,12/31/2025,9966243,01/17/2025,,4125,MANUAL
0403424-2024-0005049,R,01/31/2025,2025,1,4,14388,0,0,0,14388,02/07/2025,12/31/2025,2387475,01/31/2025,,4126,MANUAL
0403424-2024-0005050,R,01/17/2025,2025,1,4,65660.56,0,0,0,65660.56,02/20/2025,12/31/2025,9966244,01/17/2025,,4127,MANUAL
0403424-2024-0005051,R,01/03/2025,2025,1,4,4369,0,0,0,4369,02/25/2025,12/31/2025,2410799,02/25/2025,,4128,MANUAL
0403424-2024-0005052,R,01/16/2025,2025,1,1,10597.75,0,0,0,10597.75,01/31/2025,12/31/2025,2373007,01/25/2025,,4129,MANUAL
0403424-2024-0005052,R,01/16/2025,2025,2,2,3843.75,0,0,0,3843.75,01/31/2025,12/31/2025,1445083,04/15/2025,,4129,MANUAL
0403424-2024-0005053,R,01/16/2025,2025,1,4,4448,0,0,0,4448,01/20/2025,12/31/2025,9979162,01/20/2025,,4130,MANUAL
0403424-2024-0005054,R,02/17/2025,2025,1,4,7116,0,0,0,7116,01/04/2025,12/31/2025,4864822,01/02/2025,,4131,MANUAL
0403424-2024-0005055,R,01/17/2025,2025,1,4,10348,0,0,0,10348,01/31/2025,12/31/2025,2372107,01/31/2025,,4132,MANUAL
0403424-2024-0005056,R,01/22/2025,2025,1,4,16045.35,0,0,0,16045.35,01/22/2025,12/31/2025,9979364,01/22/2025,,4133,MANUAL
0403424-2024-0005057,R,01/30/2025,2025,1,4,19223,0,0,0,19223,01/22/2025,12/31/2025,9939465,01/18/2025,,4134,MANUAL
0403424-2024-0005058,R,01/30/2025,2025,1,4,8078,0,0,0,8078,01/18/2025,12/31/2025,5457810,01/17/2025,,4135,MANUAL
0403424-2024-0005059,R,01/17/2025,2025,1,4,16920.5,0,0,0,16920.5,01/18/2025,12/31/2025,5457808,01/17/2025,,4136,MANUAL
0403424-2024-0005060,R,01/11/2025,2025,1,4,12842.42,0,0,0,12842.42,01/18/2025,12/31/2025,5457811,01/17/2025,,4137,MANUAL
0403424-2024-0005061,R,01/10/2025,2025,1,4,2748,0,0,0,2748,01/21/2025,12/31/2025,9963299,01/21/2025,,4138,MANUAL
0403424-2024-0005062,R,01/10/2025,2025,1,4,2423,0,0,0,2423,01/30/2025,12/31/2025,2371965,01/30/2025,,4139,MANUAL
0403424-2024-0005063,R,01/10/2025,2025,1,4,3398,0,0,0,3398,02/05/2025,12/31/2025,2388195,02/05/2025,,4140,MANUAL
0403424-2024-0005064,R,01/10/2025,2025,1,4,9943,0,0,0,9943,01/22/2025,12/31/2025,9964073,01/22/2025,,4141,MANUAL
0403424-2024-0005065,R,01/11/2025,2025,1,4,11663,0,0,0,11663,01/22/2025,12/31/2025,9964072,01/22/2025,,4142,MANUAL
0403424-2024-0005066,R,01/30/2025,2025,1,4,4883,0,0,0,4883,01/18/2025,12/31/2025,9946997,01/11/2025,,4143,MANUAL
0403424-2024-0005068,R,01/13/2025,2025,1,1,43745.25,0,0,0,43745.25,01/09/2025,12/31/2025,9946745,01/08/2025,,4145,MANUAL
0403424-2024-0005068,R,01/13/2025,2025,2,2,26531.25,0,0,0,26531.25,01/09/2025,12/31/2025,1396021,04/03/2025,,4145,MANUAL
0403424-2024-0005069,R,01/02/2025,2025,1,4,16688.72,0,0,0,16688.72,01/30/2025,12/31/2025,9964069,01/22/2025,,4146,MANUAL
0403424-2024-0005071,R,01/22/2025,2025,1,4,6988,0,0,0,6988,01/28/2025,12/31/2025,2379414,01/28/2025,,4148,MANUAL
0403424-2024-0005072,R,01/11/2025,2025,1,4,7838,0,0,0,7838,01/31/2025,12/31/2025,2372099,01/31/2025,,4149,MANUAL
0403424-2024-0005073,R,01/25/2025,2025,1,4,9748,0,0,0,9748,02/10/2025,12/31/2025,2389894,02/10/2025,,4150,MANUAL
0403424-2024-0005074,R,01/17/2025,2025,1,4,15248,0,0,0,15248,01/18/2025,12/31/2025,5457807,01/17/2025,,4151,MANUAL
0403424-2024-0005075,R,01/04/2025,2025,1,4,9888,0,0,0,9888,01/04/2025,12/31/2025,5814203,01/04/2025,,4152,MANUAL
0403424-2024-0005076,R,01/07/2025,2025,1,4,6915,0,0,0,6915,01/07/2025,12/31/2025,5812769,01/07/2025,,4153,MANUAL
0403424-2024-0005077,R,01/17/2025,2025,1,4,5148,0,0,0,5148,01/18/2025,12/31/2025,5457874,01/18/2025,,4154,MANUAL
0403424-2024-0005078,R,01/31/2025,2025,1,4,3992,0,0,0,3992,01/04/2025,12/31/2025,5814205,01/04/2025,,4155,MANUAL
0403424-2024-0005082,R,01/23/2025,2025,1,4,8145.19,0,0,0,8145.19,03/10/2025,12/31/2025,2390122,03/10/2025,,4159,MANUAL
0403424-2024-0005083,R,01/17/2025,2025,1,4,8428,0,0,0,8428,01/09/2025,12/31/2025,9946086,01/09/2025,,4160,MANUAL
0403424-2024-0005085,R,01/28/2025,2025,1,4,11948,0,0,0,11948,01/22/2025,12/31/2025,9961881,01/14/2025,,4162,MANUAL
0403424-2024-0005087,R,01/24/2025,2025,1,4,23238.88,0,0,0,23238.88,01/24/2025,12/31/2025,2372677,01/24/2025,,4164,MANUAL
0403424-2024-0005089,R,01/28/2025,2025,1,4,4298,0,0,0,4298,01/22/2025,12/31/2025,9964087,01/22/2025,,4166,MANUAL
0403424-2024-0005090,R,01/17/2025,2025,1,4,7142,0,0,0,7142,01/23/2025,12/31/2025,9939466,01/18/2025,,4167,MANUAL
0403424-2024-0005091,R,01/03/2025,2025,1,1,13473,0,0,0,13473,01/27/2025,12/31/2025,2379302,01/27/2025,,4168,MANUAL
0403424-2024-0005091,R,01/03/2025,2025,2,2,2475,0,0,0,2475,01/27/2025,12/31/2025,1429413,04/16/2025,,4168,MANUAL
0403424-2024-0005093,R,01/18/2025,2025,1,4,19348,0,0,0,19348,01/18/2025,12/31/2025,9963118,01/18/2025,,4170,MANUAL
0403424-2024-0005094,R,01/23/2025,2025,1,4,66033.94,0,0,0,66033.94,01/22/2025,12/31/2025,9964086,01/22/2025,,4171,MANUAL
0403424-2024-0005095,R,01/18/2025,2025,1,4,5436,0,0,0,5436,01/18/2025,12/31/2025,9963117,01/18/2025,,4172,MANUAL
0403424-2024-0005096,R,01/24/2025,2025,1,4,11864.13,0,0,0,11864.13,05/22/2025,12/31/2025,2448327,05/22/2025,,4173,MANUAL
0403424-2024-0005097,R,01/20/2025,2025,1,4,11360.5,0,0,0,11360.5,01/20/2025,12/31/2025,9966446,01/20/2025,,4174,MANUAL
0403424-2024-0005098,R,01/22/2025,2025,1,4,6498,0,0,0,6498,01/23/2025,12/31/2025,9979352,01/22/2025,,4175,MANUAL
0403424-2024-0005099,R,01/23/2025,2025,1,1,8498,0,0,0,8498,01/21/2025,12/31/2025,9963954,01/21/2025,,4176,MANUAL
0403424-2024-0005100,R,01/02/2025,2025,1,4,9708,0,0,0,9708,01/08/2025,12/31/2025,9946059,01/08/2025,,4177,MANUAL
0403424-2024-0005101,R,01/11/2025,2025,1,4,4033,0,0,0,4033,01/18/2025,12/31/2025,5457885,01/18/2025,,4178,MANUAL
0403424-2024-0005103,R,01/02/2025,2025,1,4,4916,0,0,0,4916,01/14/2025,12/31/2025,9963538,01/14/2025,,4180,MANUAL
0403424-2024-0005104,R,02/20/2025,2025,1,4,7348,0,0,0,7348,01/14/2025,12/31/2025,9966056,01/14/2025,,4181,MANUAL
0403424-2024-0005105,R,01/25/2025,2025,1,4,6708,0,0,0,6708,01/18/2025,12/31/2025,9946996,01/11/2025,,4182,MANUAL
0403424-2024-0005106,R,01/11/2025,2025,1,4,20247.78,0,0,0,20247.78,02/26/2025,12/31/2025,2410711,02/14/2025,,4183,MANUAL
0403424-2024-0005107,R,02/23/2025,2025,1,4,27152,0,0,0,27152,01/23/2025,12/31/2025,9964163,01/23/2025,,4184,MANUAL
0403424-2024-0005108,R,01/08/2025,2025,1,4,7448,0,0,0,7448,01/16/2025,12/31/2025,9966132,01/16/2025,,4185,MANUAL
0403424-2024-0005109,R,02/23/2025,2025,1,4,18863,0,0,0,18863,01/20/2025,12/31/2025,9963246,01/20/2025,,4186,MANUAL
